event_id,date,timestamp,shift,furnace,alloy,part_type,pour_position,pour_temp_c,mold_preheat_c,shell_humidity_rh,parts_cast,parts_good,parts_scrap,first_time_yield,defects,pour_duration_min,effective_yield_target
EVT-12657,2026-02-02,2026-02-02 10:02:00,Day,VIM-01,IN738,Combustor Liner,6,1502.7,1050.6,59.9,4,3,1,0.75,"[""Porosity""]",45.3,0.716
EVT-12658,2026-02-02,2026-02-02 13:49:00,Swing,VIM-02,CMSX-4,LPT Blade,1,1544.6,1091.7,59.5,6,4,2,0.667,"[""Dimensional"", ""Inclusion""]",31.7,0.524
EVT-12659,2026-02-02,2026-02-02 15:04:00,Swing,VIM-03,IN718,HPT Blade,2,1496.4,1046.6,55.3,8,7,1,0.875,"[""Inclusion""]",46.7,0.798
EVT-12660,2026-02-02,2026-02-02 15:31:00,Swing,VIM-03,IN718,HPT Blade,3,1497.3,1033.4,58.5,8,5,3,0.625,"[""Porosity"", ""Surface Finish"", ""Dimensional""]",32.3,0.792
EVT-12661,2026-02-02,2026-02-02 16:29:00,Swing,VIM-04,IN718,Nozzle Guide Vane,4,1507.8,1067.5,58.4,8,5,3,0.625,"[""Misrun"", ""Inclusion"", ""Dimensional""]",32.9,0.793
EVT-12662,2026-02-02,2026-02-02 16:47:00,Swing,VIM-02,René-80,LPT Blade,5,1528.7,1069.6,61.8,8,6,2,0.75,"[""Porosity"", ""Shell Crack""]",35.9,0.712
EVT-12663,2026-02-02,2026-02-02 17:36:00,Swing,VIM-02,Waspaloy,HPT Blade,6,1457.4,1049.1,60.3,6,3,3,0.5,"[""Shell Crack"", ""Dimensional"", ""Porosity""]",40.9,0.754
EVT-12664,2026-02-02,2026-02-02 18:40:00,Swing,VIM-04,Waspaloy,LPT Blade,7,1503.4,1046.4,59.0,4,3,1,0.75,"[""Shell Crack""]",32.8,0.808
EVT-12665,2026-02-02,2026-02-02 19:10:00,Swing,VIM-03,IN738,LPT Blade,8,1512.4,1040.5,62.0,12,7,5,0.583,"[""Inclusion"", ""Shell Crack"", ""Shell Crack"", ""Shell Crack"", ""Stray Grain""]",44.5,0.734
EVT-12666,2026-02-02,2026-02-02 20:02:00,Swing,VIM-03,IN718,Nozzle Guide Vane,1,1500.8,1081.1,61.5,6,5,1,0.833,"[""Porosity""]",45.8,0.708
EVT-12667,2026-02-02,2026-02-02 22:05:00,Night,VIM-03,IN718,Seal Ring,1,1485.7,1021.8,58.5,8,6,2,0.75,"[""Inclusion"", ""Dimensional""]",32.4,0.668
EVT-12668,2026-02-03,2026-02-03 05:50:00,Day,VIM-01,IN718,Nozzle Guide Vane,1,1492.0,1053.5,55.1,6,5,1,0.833,"[""Shell Crack""]",44.5,0.759
EVT-12669,2026-02-03,2026-02-03 06:57:00,Day,VIM-03,IN738,LPT Blade,2,1527.1,1075.4,53.5,6,4,2,0.667,"[""Porosity"", ""Dimensional""]",29.0,0.77
EVT-12670,2026-02-03,2026-02-03 07:37:00,Day,VIM-01,IN718,Combustor Liner,3,1526.3,1033.0,53.6,4,4,0,1.0,[],34.0,0.776
EVT-12671,2026-02-03,2026-02-03 08:10:00,Day,VIM-04,René-80,LPT Blade,4,1523.6,1051.9,50.9,6,3,3,0.5,"[""Inclusion"", ""Shell Crack"", ""Shell Crack""]",42.1,0.775
EVT-12672,2026-02-03,2026-02-03 09:15:00,Day,VIM-03,CMSX-4,LPT Blade,5,1549.0,1070.4,58.8,8,6,2,0.75,"[""Porosity"", ""Stray Grain""]",37.6,0.59
EVT-12673,2026-02-03,2026-02-03 09:34:00,Day,VIM-01,IN738,Seal Ring,6,1514.7,1051.7,55.9,6,4,2,0.667,"[""Porosity"", ""Porosity""]",30.3,0.783
EVT-12674,2026-02-03,2026-02-03 10:30:00,Day,VIM-02,IN718,Seal Ring,7,1504.8,1076.7,54.9,8,6,2,0.75,"[""Inclusion"", ""Dimensional""]",30.4,0.82
EVT-12675,2026-02-03,2026-02-03 11:22:00,Day,VIM-04,IN738,LPT Blade,8,1514.9,1068.4,52.4,6,6,0,1.0,[],30.1,0.79
EVT-12676,2026-02-03,2026-02-03 11:47:00,Day,VIM-02,IN718,LPT Blade,1,1503.1,1065.2,52.9,6,5,1,0.833,"[""Surface Finish""]",36.0,0.76
EVT-12677,2026-02-03,2026-02-03 12:58:00,Day,VIM-03,CMSX-4,Shroud,2,1543.2,1091.4,53.8,6,3,3,0.5,"[""Inclusion"", ""Shell Crack"", ""Inclusion""]",34.5,0.6
EVT-12678,2026-02-03,2026-02-03 14:01:00,Swing,VIM-02,IN738,Combustor Liner,1,1517.5,1059.2,52.9,6,6,0,1.0,[],36.5,0.73
EVT-12679,2026-02-03,2026-02-03 14:36:00,Swing,VIM-02,IN718,Nozzle Guide Vane,2,1497.4,1052.0,54.0,6,3,3,0.5,"[""Dimensional"", ""Shell Crack"", ""Porosity""]",39.6,0.8
EVT-12680,2026-02-03,2026-02-03 15:29:00,Swing,VIM-04,Waspaloy,Seal Ring,3,1507.2,1038.1,52.7,4,4,0,1.0,[],30.2,0.817
EVT-12681,2026-02-03,2026-02-03 16:29:00,Swing,VIM-03,IN718,LPT Blade,4,1491.1,1044.2,53.6,6,6,0,1.0,[],35.5,0.82
EVT-12682,2026-02-03,2026-02-03 16:49:00,Swing,VIM-04,CMSX-4,LPT Blade,5,1536.1,1069.6,55.5,6,1,5,0.167,"[""Dimensional"", ""Inclusion"", ""Inclusion"", ""Porosity"", ""Dimensional""]",35.1,0.593
EVT-12683,2026-02-03,2026-02-03 22:02:00,Night,VIM-04,IN718,HPT Blade,1,1509.6,1038.0,56.0,6,4,2,0.667,"[""Misrun"", ""Inclusion""]",41.3,0.712
EVT-12684,2026-02-03,2026-02-03 22:36:00,Night,VIM-04,IN718,Nozzle Guide Vane,2,1499.1,1070.9,53.6,6,5,1,0.833,"[""Inclusion""]",37.5,0.76
EVT-12685,2026-02-03,2026-02-03 23:42:00,Night,VIM-03,CMSX-4,HPT Blade,3,1557.9,1058.3,53.7,6,5,1,0.833,"[""Dimensional""]",27.3,0.548
EVT-12686,2026-02-03,2026-02-04 00:05:00,Night,VIM-02,CMSX-4,Seal Ring,4,1550.5,1082.8,52.5,8,4,4,0.5,"[""Surface Finish"", ""Misrun"", ""Inclusion"", ""Misrun""]",31.6,0.58
EVT-12687,2026-02-03,2026-02-04 01:16:00,Night,VIM-01,IN738,LPT Blade,5,1520.4,1044.8,52.5,8,6,2,0.75,"[""Shell Crack"", ""Inclusion""]",39.4,0.75
EVT-12688,2026-02-04,2026-02-04 05:55:00,Day,VIM-02,Waspaloy,LPT Blade,1,1493.9,1005.3,57.5,6,4,2,0.667,"[""Dimensional"", ""Shell Crack""]",31.0,0.76
EVT-12689,2026-02-04,2026-02-04 06:45:00,Day,VIM-04,IN718,HPT Blade,2,1490.3,1033.5,56.9,12,7,5,0.583,"[""Inclusion"", ""Inclusion"", ""Dimensional"", ""Misrun"", ""Shell Crack""]",39.0,0.785
EVT-12690,2026-02-04,2026-02-04 07:33:00,Day,VIM-01,IN718,Nozzle Guide Vane,3,1493.2,1041.0,55.5,12,8,4,0.667,"[""Dimensional"", ""Inclusion"", ""Porosity"", ""Dimensional""]",34.1,0.816
EVT-12691,2026-02-04,2026-02-04 08:11:00,Day,VIM-03,IN718,LPT Blade,4,1481.0,1040.0,54.3,4,3,1,0.75,"[""Inclusion""]",32.0,0.788
EVT-12692,2026-02-04,2026-02-04 09:08:00,Day,VIM-01,René-80,Shroud,5,1500.5,1060.6,54.5,8,6,2,0.75,"[""Porosity"", ""Porosity""]",32.7,0.8
EVT-12693,2026-02-04,2026-02-04 09:42:00,Day,VIM-02,CMSX-4,Combustor Liner,6,1550.6,1086.1,54.6,8,3,5,0.375,"[""Stray Grain"", ""Inclusion"", ""Inclusion"", ""Dimensional"", ""Hot Tear""]",39.4,0.62
EVT-12694,2026-02-04,2026-02-04 10:21:00,Day,VIM-01,René-80,Nozzle Guide Vane,7,1501.2,1050.7,56.3,6,4,2,0.667,"[""Dimensional"", ""Porosity""]",44.9,0.789
EVT-12695,2026-02-04,2026-02-04 14:00:00,Swing,VIM-04,CMSX-4,Seal Ring,1,1544.7,1102.4,58.1,8,1,7,0.125,"[""Porosity"", ""Shell Crack"", ""Dimensional"", ""Inclusion"", ""Dimensional"", ""Stray Grain"", ""Inclusion""]",43.0,0.535
EVT-12696,2026-02-04,2026-02-04 14:48:00,Swing,VIM-01,IN718,LPT Blade,2,1496.6,1029.6,51.8,8,6,2,0.75,"[""Inclusion"", ""Dimensional""]",25.3,0.8
EVT-12697,2026-02-04,2026-02-04 15:53:00,Swing,VIM-03,IN718,HPT Blade,3,1505.4,1060.1,55.7,12,7,5,0.583,"[""Porosity"", ""Hot Tear"", ""Inclusion"", ""Inclusion"", ""Shell Crack""]",23.5,0.814
EVT-12698,2026-02-04,2026-02-04 16:19:00,Swing,VIM-03,IN738,Seal Ring,4,1522.4,1060.3,57.3,12,10,2,0.833,"[""Shell Crack"", ""Porosity""]",40.4,0.772
EVT-12699,2026-02-04,2026-02-04 16:46:00,Swing,VIM-04,IN738,LPT Blade,5,1505.9,1063.0,54.7,12,9,3,0.75,"[""Dimensional"", ""Inclusion"", ""Misrun""]",33.9,0.762
EVT-12700,2026-02-04,2026-02-04 17:39:00,Swing,VIM-04,IN738,Nozzle Guide Vane,6,1508.2,1064.0,55.6,8,8,0,1.0,[],36.6,0.762
EVT-12701,2026-02-04,2026-02-04 18:20:00,Swing,VIM-03,IN718,LPT Blade,7,1506.0,1059.7,54.7,8,6,2,0.75,"[""Dimensional"", ""Inclusion""]",26.1,0.82
EVT-12702,2026-02-04,2026-02-04 19:25:00,Swing,VIM-04,IN718,Seal Ring,8,1495.8,1032.4,54.8,12,9,3,0.75,"[""Shell Crack"", ""Stray Grain"", ""Porosity""]",26.8,0.82
EVT-12703,2026-02-04,2026-02-04 20:33:00,Swing,VIM-02,CMSX-4,Shroud,1,1545.5,1088.0,57.7,8,4,4,0.5,"[""Shell Crack"", ""Porosity"", ""Shell Crack"", ""Porosity""]",35.7,0.539
EVT-12704,2026-02-04,2026-02-04 21:49:00,Night,VIM-04,Waspaloy,Shroud,1,1519.5,1039.2,58.1,6,4,2,0.667,"[""Hot Tear"", ""Shell Crack""]",32.4,0.675
EVT-12705,2026-02-04,2026-02-04 22:40:00,Night,VIM-03,Waspaloy,HPT Blade,2,1504.9,1010.7,56.0,8,7,1,0.875,"[""Porosity""]",31.6,0.772
EVT-12706,2026-02-04,2026-02-04 23:21:00,Night,VIM-01,Waspaloy,Seal Ring,3,1466.6,1037.2,52.2,6,4,2,0.667,"[""Misrun"", ""Dimensional""]",24.5,0.769
EVT-12707,2026-02-04,2026-02-04 23:56:00,Night,VIM-03,Waspaloy,Combustor Liner,4,1489.5,1029.2,55.6,12,8,4,0.667,"[""Inclusion"", ""Dimensional"", ""Surface Finish"", ""Porosity""]",37.5,0.795
EVT-12708,2026-02-04,2026-02-05 01:13:00,Night,VIM-03,IN738,Shroud,5,1532.9,1077.5,61.4,12,10,2,0.833,"[""Porosity"", ""Stray Grain""]",38.8,0.673
EVT-12709,2026-02-05,2026-02-05 06:00:00,Day,VIM-04,IN738,Nozzle Guide Vane,1,1523.7,1071.5,58.6,6,5,1,0.833,"[""Misrun""]",33.5,0.701
EVT-12710,2026-02-05,2026-02-05 06:55:00,Day,VIM-01,IN718,HPT Blade,2,1493.0,1038.1,57.3,12,7,5,0.583,"[""Dimensional"", ""Misrun"", ""Inclusion"", ""Porosity"", ""Shell Crack""]",27.4,0.781
EVT-12711,2026-02-05,2026-02-05 07:18:00,Day,VIM-02,IN738,HPT Blade,3,1518.9,1060.3,58.4,6,5,1,0.833,"[""Shell Crack""]",36.3,0.763
EVT-12712,2026-02-05,2026-02-05 08:24:00,Day,VIM-04,CMSX-4,HPT Blade,4,1544.9,1077.7,58.1,8,7,1,0.875,"[""Inclusion""]",34.1,0.595
EVT-12713,2026-02-05,2026-02-05 08:49:00,Day,VIM-03,IN718,Combustor Liner,5,1497.4,1038.7,61.5,4,3,1,0.75,"[""Misrun""]",38.5,0.768
EVT-12714,2026-02-05,2026-02-05 09:46:00,Day,VIM-03,René-80,LPT Blade,6,1510.6,1063.2,58.0,6,4,2,0.667,"[""Shell Crack"", ""Inclusion""]",29.3,0.776
EVT-12715,2026-02-05,2026-02-05 10:25:00,Day,VIM-02,IN738,Seal Ring,7,1536.8,1065.4,57.2,4,4,0,1.0,[],37.3,0.739
EVT-12716,2026-02-05,2026-02-05 11:09:00,Day,VIM-03,IN718,Seal Ring,8,1509.1,1068.9,56.9,12,11,1,0.917,"[""Shell Crack""]",39.0,0.805
EVT-12717,2026-02-05,2026-02-05 12:07:00,Day,VIM-01,IN738,LPT Blade,1,1535.0,1069.0,59.3,6,3,3,0.5,"[""Inclusion"", ""Porosity"", ""Porosity""]",29.8,0.665
EVT-12718,2026-02-05,2026-02-05 14:05:00,Swing,VIM-02,CMSX-4,LPT Blade,1,1548.8,1092.7,61.9,12,8,4,0.667,"[""Stray Grain"", ""Porosity"", ""Stray Grain"", ""Inclusion""]",34.7,0.505
EVT-12719,2026-02-05,2026-02-05 14:49:00,Swing,VIM-02,IN718,Shroud,2,1499.1,1047.0,59.6,6,5,1,0.833,"[""Dimensional""]",42.4,0.764
EVT-12720,2026-02-05,2026-02-05 15:44:00,Swing,VIM-01,CMSX-4,HPT Blade,3,1549.9,1060.3,55.7,6,4,2,0.667,"[""Shell Crack"", ""Inclusion""]",43.8,0.615
EVT-12721,2026-02-05,2026-02-05 16:15:00,Swing,VIM-04,Waspaloy,Nozzle Guide Vane,4,1512.3,1068.5,60.2,8,4,4,0.5,"[""Shell Crack"", ""Hot Tear"", ""Shell Crack"", ""Porosity""]",37.3,0.769
EVT-12722,2026-02-05,2026-02-05 17:03:00,Swing,VIM-02,Waspaloy,Nozzle Guide Vane,5,1482.2,1003.4,54.9,6,6,0,1.0,[],38.0,0.84
EVT-12723,2026-02-05,2026-02-05 17:20:00,Swing,VIM-03,CMSX-4,Seal Ring,6,1541.0,1094.7,58.2,4,3,1,0.75,"[""Stray Grain""]",38.9,0.594
EVT-12724,2026-02-05,2026-02-05 18:29:00,Swing,VIM-02,Waspaloy,Seal Ring,7,1487.3,1042.9,58.9,6,4,2,0.667,"[""Porosity"", ""Shell Crack""]",42.1,0.809
EVT-12725,2026-02-05,2026-02-05 19:04:00,Swing,VIM-03,Waspaloy,HPT Blade,8,1492.6,1018.4,58.7,6,5,1,0.833,"[""Porosity""]",36.6,0.811
EVT-12726,2026-02-05,2026-02-05 19:53:00,Swing,VIM-04,IN718,LPT Blade,1,1484.0,1049.8,56.5,12,9,3,0.75,"[""Shell Crack"", ""Shell Crack"", ""Inclusion""]",27.6,0.721
EVT-12727,2026-02-05,2026-02-05 20:29:00,Swing,VIM-01,Waspaloy,Shroud,2,1488.7,1028.8,56.4,8,7,1,0.875,"[""Porosity""]",38.7,0.809
EVT-12728,2026-02-05,2026-02-05 22:02:00,Night,VIM-01,IN738,Shroud,1,1527.7,1068.1,57.1,8,6,2,0.75,"[""Shell Crack"", ""Dimensional""]",42.7,0.673
EVT-12729,2026-02-05,2026-02-05 22:32:00,Night,VIM-03,IN738,Seal Ring,2,1515.2,1074.6,57.1,6,3,3,0.5,"[""Dimensional"", ""Porosity"", ""Inclusion""]",34.4,0.713
EVT-12730,2026-02-05,2026-02-05 22:53:00,Night,VIM-04,IN718,HPT Blade,3,1495.9,1055.2,57.0,6,5,1,0.833,"[""Dimensional""]",40.5,0.764
EVT-12731,2026-02-05,2026-02-06 00:31:00,Night,VIM-01,IN738,LPT Blade,4,1536.6,1058.3,58.5,8,6,2,0.75,"[""Porosity"", ""Dimensional""]",36.8,0.688
EVT-12732,2026-02-06,2026-02-06 06:00:00,Day,VIM-04,IN718,Nozzle Guide Vane,1,1482.9,1072.6,57.0,6,5,1,0.833,"[""Inclusion""]",44.9,0.715
EVT-12733,2026-02-06,2026-02-06 06:51:00,Day,VIM-03,IN718,HPT Blade,2,1489.5,1052.2,57.4,6,5,1,0.833,"[""Dimensional""]",20.7,0.781
EVT-12734,2026-02-06,2026-02-06 07:27:00,Day,VIM-01,Waspaloy,Seal Ring,3,1491.8,1058.7,61.2,8,5,3,0.625,"[""Porosity"", ""Misrun"", ""Shell Crack""]",30.1,0.79
EVT-12735,2026-02-06,2026-02-06 08:27:00,Day,VIM-01,Waspaloy,Nozzle Guide Vane,4,1487.0,1048.1,59.5,12,9,3,0.75,"[""Shell Crack"", ""Porosity"", ""Dimensional""]",33.2,0.804
EVT-12736,2026-02-06,2026-02-06 08:50:00,Day,VIM-04,Waspaloy,HPT Blade,5,1478.6,1033.7,55.9,6,4,2,0.667,"[""Porosity"", ""Inclusion""]",40.5,0.833
EVT-12737,2026-02-06,2026-02-06 09:50:00,Day,VIM-04,IN718,LPT Blade,6,1497.5,1046.6,57.2,8,6,2,0.75,"[""Shell Crack"", ""Dimensional""]",41.2,0.802
EVT-12738,2026-02-06,2026-02-06 10:34:00,Day,VIM-02,IN738,Nozzle Guide Vane,7,1517.0,1056.6,59.7,8,4,4,0.5,"[""Porosity"", ""Shell Crack"", ""Inclusion"", ""Dimensional""]",37.8,0.752
EVT-12739,2026-02-06,2026-02-06 11:20:00,Day,VIM-02,IN718,LPT Blade,8,1517.7,1067.1,57.8,8,7,1,0.875,"[""Dimensional""]",27.3,0.769
EVT-12740,2026-02-06,2026-02-06 12:03:00,Day,VIM-02,IN738,HPT Blade,1,1521.9,1053.3,60.0,4,3,1,0.75,"[""Inclusion""]",34.9,0.69
EVT-12741,2026-02-06,2026-02-06 12:49:00,Day,VIM-02,IN738,HPT Blade,2,1535.2,1054.1,57.2,4,4,0,1.0,[],30.1,0.722
EVT-12742,2026-02-06,2026-02-06 13:34:00,Day,VIM-02,IN738,Nozzle Guide Vane,3,1521.6,1048.6,53.9,8,7,1,0.875,"[""Dimensional""]",35.7,0.79
EVT-12743,2026-02-06,2026-02-06 14:18:00,Swing,VIM-02,René-80,Nozzle Guide Vane,1,1504.0,1052.0,59.0,12,7,5,0.583,"[""Porosity"", ""Shell Crack"", ""Inclusion"", ""Inclusion"", ""Shell Crack""]",37.6,0.708
EVT-12744,2026-02-06,2026-02-06 14:54:00,Swing,VIM-02,IN718,Seal Ring,2,1511.7,1040.3,61.6,8,7,1,0.875,"[""Inclusion""]",36.7,0.748
EVT-12745,2026-02-06,2026-02-06 15:31:00,Swing,VIM-02,Waspaloy,HPT Blade,3,1476.0,1035.0,59.7,8,7,1,0.875,"[""Dimensional""]",31.9,0.802
EVT-12746,2026-02-06,2026-02-06 16:32:00,Swing,VIM-03,IN738,HPT Blade,4,1520.6,1075.9,60.5,4,3,1,0.75,"[""Dimensional""]",38.3,0.746
EVT-12747,2026-02-06,2026-02-06 17:07:00,Swing,VIM-04,IN718,HPT Blade,5,1530.0,1052.3,57.7,8,6,2,0.75,"[""Inclusion"", ""Dimensional""]",29.5,0.748
EVT-12748,2026-02-06,2026-02-06 17:48:00,Swing,VIM-04,IN738,Nozzle Guide Vane,6,1506.5,1051.9,58.5,8,8,0,1.0,[],38.8,0.735
EVT-12749,2026-02-06,2026-02-06 18:40:00,Swing,VIM-02,IN718,HPT Blade,7,1497.9,1057.4,62.5,12,8,4,0.667,"[""Porosity"", ""Shell Crack"", ""Inclusion"", ""Porosity""]",31.0,0.76
EVT-12750,2026-02-06,2026-02-06 19:18:00,Swing,VIM-04,IN718,Shroud,8,1486.6,1047.5,59.4,8,4,4,0.5,"[""Dimensional"", ""Inclusion"", ""Inclusion"", ""Shell Crack""]",29.6,0.763
EVT-12751,2026-02-06,2026-02-06 20:00:00,Swing,VIM-01,CMSX-4,Shroud,1,1555.5,1088.2,58.9,8,2,6,0.25,"[""Shell Crack"", ""Porosity"", ""Hot Tear"", ""Inclusion"", ""Shell Crack"", ""Porosity""]",36.4,0.502
EVT-12752,2026-02-06,2026-02-06 20:53:00,Swing,VIM-02,CMSX-4,Shroud,2,1526.5,1064.8,59.3,6,2,4,0.333,"[""Porosity"", ""Porosity"", ""Surface Finish"", ""Hot Tear""]",32.1,0.52
EVT-12753,2026-02-06,2026-02-06 21:26:00,Swing,VIM-03,IN718,LPT Blade,3,1520.5,1054.4,60.2,6,5,1,0.833,"[""Shell Crack""]",33.3,0.744
EVT-12754,2026-02-06,2026-02-06 22:12:00,Swing,VIM-02,IN718,Shroud,4,1499.4,1040.5,57.2,6,5,1,0.833,"[""Dimensional""]",32.3,0.802
EVT-12755,2026-02-06,2026-02-06 22:51:00,Swing,VIM-02,Waspaloy,HPT Blade,5,1477.3,1037.4,57.5,6,5,1,0.833,"[""Dimensional""]",37.4,0.82
EVT-12756,2026-02-06,2026-02-06 21:49:00,Night,VIM-02,IN738,HPT Blade,1,1528.1,1056.6,59.6,8,4,4,0.5,"[""Shell Crack"", ""Shell Crack"", ""Shell Crack"", ""Inclusion""]",43.5,0.653
EVT-12757,2026-02-06,2026-02-06 22:33:00,Night,VIM-01,IN738,Seal Ring,2,1524.8,1047.6,59.5,8,6,2,0.75,"[""Shell Crack"", ""Inclusion""]",26.7,0.694
EVT-12758,2026-02-06,2026-02-06 23:23:00,Night,VIM-02,IN718,Seal Ring,3,1516.8,1051.4,61.0,6,4,2,0.667,"[""Inclusion"", ""Inclusion""]",42.2,0.704
EVT-12759,2026-02-06,2026-02-07 00:22:00,Night,VIM-02,IN738,LPT Blade,4,1499.4,1056.1,52.1,6,4,2,0.667,"[""Porosity"", ""Dimensional""]",35.9,0.709
EVT-12760,2026-02-06,2026-02-07 00:59:00,Night,VIM-03,Waspaloy,LPT Blade,5,1493.2,1030.3,63.8,6,5,1,0.833,"[""Shell Crack""]",35.1,0.73
EVT-12761,2026-02-06,2026-02-07 01:30:00,Night,VIM-01,IN718,HPT Blade,6,1481.5,1056.4,56.2,8,5,3,0.625,"[""Shell Crack"", ""Surface Finish"", ""Porosity""]",45.1,0.74
EVT-12762,2026-02-06,2026-02-07 02:28:00,Night,VIM-02,IN738,Seal Ring,7,1506.7,1042.0,57.0,12,5,7,0.417,"[""Porosity"", ""Shell Crack"", ""Dimensional"", ""Misrun"", ""Dimensional"", ""Dimensional"", ""Inclusion""]",34.2,0.708
EVT-12763,2026-02-07,2026-02-07 06:00:00,Day,VIM-02,IN718,Combustor Liner,1,1498.9,1042.1,61.5,12,10,2,0.833,"[""Misrun"", ""Misrun""]",34.8,0.708
EVT-12764,2026-02-07,2026-02-07 06:57:00,Day,VIM-02,IN718,HPT Blade,2,1533.6,1047.2,59.4,12,10,2,0.833,"[""Stray Grain"", ""Dimensional""]",44.7,0.709
EVT-12765,2026-02-07,2026-02-07 07:19:00,Day,VIM-01,René-80,Shroud,3,1498.5,1058.9,61.4,8,6,2,0.75,"[""Shell Crack"", ""Shell Crack""]",37.9,0.728
EVT-12766,2026-02-07,2026-02-07 08:20:00,Day,VIM-03,René-80,LPT Blade,4,1512.9,1066.1,59.5,6,5,1,0.833,"[""Porosity""]",41.9,0.764
EVT-12767,2026-02-07,2026-02-07 08:53:00,Day,VIM-02,IN738,Nozzle Guide Vane,5,1521.3,1065.2,58.8,8,7,1,0.875,"[""Hot Tear""]",33.4,0.76
EVT-12768,2026-02-07,2026-02-07 14:08:00,Swing,VIM-03,IN738,Combustor Liner,1,1507.9,1071.6,59.3,8,4,4,0.5,"[""Shell Crack"", ""Shell Crack"", ""Inclusion"", ""Inclusion""]",31.4,0.671
EVT-12769,2026-02-07,2026-02-07 14:50:00,Swing,VIM-04,IN718,LPT Blade,2,1496.7,1047.0,62.4,8,6,2,0.75,"[""Porosity"", ""Inclusion""]",32.5,0.741
EVT-12770,2026-02-07,2026-02-07 15:22:00,Swing,VIM-01,IN738,Nozzle Guide Vane,3,1531.0,1043.0,60.9,8,7,1,0.875,"[""Hot Tear""]",37.1,0.721
EVT-12771,2026-02-07,2026-02-07 16:29:00,Swing,VIM-02,René-80,Nozzle Guide Vane,4,1518.8,1046.7,61.2,8,7,1,0.875,"[""Porosity""]",27.3,0.75
EVT-12772,2026-02-07,2026-02-07 17:05:00,Swing,VIM-03,IN738,Nozzle Guide Vane,5,1522.2,1073.4,62.1,4,4,0,1.0,[],32.3,0.733
EVT-12773,2026-02-07,2026-02-07 18:00:00,Swing,VIM-01,IN738,Nozzle Guide Vane,6,1524.0,1070.6,58.6,8,4,4,0.5,"[""Porosity"", ""Misrun"", ""Porosity"", ""Shell Crack""]",37.1,0.761
EVT-12774,2026-02-07,2026-02-07 18:28:00,Swing,VIM-04,IN718,LPT Blade,7,1514.5,1043.3,57.6,4,3,1,0.75,"[""Shell Crack""]",42.8,0.775
EVT-12775,2026-02-07,2026-02-07 19:04:00,Swing,VIM-02,IN718,LPT Blade,8,1481.9,1063.7,61.1,8,7,1,0.875,"[""Inclusion""]",32.5,0.741
EVT-12776,2026-02-07,2026-02-07 19:51:00,Swing,VIM-03,IN738,HPT Blade,1,1513.7,1049.3,55.7,6,6,0,1.0,[],34.5,0.725
EVT-12777,2026-02-07,2026-02-07 20:53:00,Swing,VIM-03,CMSX-4,LPT Blade,2,1538.2,1081.0,60.2,12,7,5,0.583,"[""Hot Tear"", ""Hot Tear"", ""Stray Grain"", ""Porosity"", ""Shell Crack""]",38.0,0.559
EVT-12778,2026-02-07,2026-02-07 21:56:00,Night,VIM-02,IN738,Nozzle Guide Vane,1,1527.1,1078.9,59.4,6,5,1,0.833,"[""Shell Crack""]",30.0,0.655
EVT-12779,2026-02-07,2026-02-07 22:48:00,Night,VIM-04,CMSX-4,Nozzle Guide Vane,2,1548.1,1075.6,61.6,8,5,3,0.625,"[""Dimensional"", ""Inclusion"", ""Dimensional""]",35.6,0.507
EVT-12780,2026-02-07,2026-02-07 23:13:00,Night,VIM-04,IN718,LPT Blade,3,1517.3,1051.2,58.8,6,3,3,0.5,"[""Shell Crack"", ""Dimensional"", ""Shell Crack""]",28.7,0.721
EVT-12781,2026-02-07,2026-02-08 00:18:00,Night,VIM-01,CMSX-4,HPT Blade,4,1553.5,1070.5,55.7,6,5,1,0.833,"[""Dimensional""]",45.1,0.553
EVT-12782,2026-02-07,2026-02-08 00:59:00,Night,VIM-03,Waspaloy,Shroud,5,1499.2,1065.1,60.3,8,7,1,0.875,"[""Dimensional""]",35.4,0.757
EVT-12783,2026-02-07,2026-02-08 01:32:00,Night,VIM-04,IN738,LPT Blade,6,1510.1,1078.6,58.5,12,8,4,0.667,"[""Dimensional"", ""Hot Tear"", ""Shell Crack"", ""Porosity""]",40.1,0.722
EVT-12784,2026-02-07,2026-02-08 02:25:00,Night,VIM-04,CMSX-4,Nozzle Guide Vane,7,1548.0,1084.9,62.4,6,4,2,0.667,"[""Porosity"", ""Misrun""]",37.2,0.521
EVT-12785,2026-02-08,2026-02-08 05:57:00,Day,VIM-02,CMSX-4,HPT Blade,1,1534.1,1081.5,54.7,8,3,5,0.375,"[""Shell Crack"", ""Inclusion"", ""Inclusion"", ""Stray Grain"", ""Inclusion""]",32.5,0.533
EVT-12786,2026-02-08,2026-02-08 06:36:00,Day,VIM-01,IN718,LPT Blade,2,1497.7,1033.1,55.1,6,4,2,0.667,"[""Inclusion"", ""Porosity""]",33.1,0.799
EVT-12787,2026-02-08,2026-02-08 07:34:00,Day,VIM-02,CMSX-4,Shroud,3,1534.4,1083.0,54.3,6,6,0,1.0,[],36.5,0.594
EVT-12788,2026-02-08,2026-02-08 08:17:00,Day,VIM-04,Waspaloy,Nozzle Guide Vane,4,1470.8,1019.4,51.1,4,2,2,0.5,"[""Shell Crack"", ""Inclusion""]",31.2,0.814
